+400.00E-06,+927.13541E-03,+500.61189E-03
+420.00E-06,+123.11530E-03,+568.14957E-03
+440.00E-06,+927.13541E-03,+500.61189E-03
+460.00E-06,+123.11530E-03,+500.61189E-03
+480.00E-06,+927.13541E-03,+500.61189E-03
+500.00E-06,+927.13541E-03,+500.61189E-03
+520.00E-06,+123.11530E-03,+500.61189E-03
+540.00E-06,+927.13541E-03,+500.61189E-03
+560.00E-06,+123.11530E-03,+635.68726E-03
+580.00E-06,+123.11530E-03,+568.14957E-03
+600.00E-06,+927.13541E-03,+635.68726E-03
+620.00E-06,+123.11530E-03,+433.07420E-03
+640.00E-06,+123.11530E-03,+635.68726E-03
+660.00E-06,+927.13541E-03,+568.14957E-03
+680.00E-06,+927.13541E-03,+500.61189E-03
+700.00E-06,+927.13541E-03,+500.61189E-03
+720.00E-06,+123.11530E-03,+500.61189E-03
+740.00E-06,+123.11530E-03,+500.61189E-03
+760.00E-06,+123.11530E-03,+500.61189E-03
+780.00E-06,+927.13541E-03,+500.61189E-03
+800.00E-06,+123.11530E-03,+433.07420E-03
+820.00E-06,+927.13541E-03,+433.07420E-03
+840.00E-06,+927.13541E-03,+635.68726E-03
+860.00E-06,+927.13541E-03,+500.61189E-03
+880.00E-06,+123.11530E-03,+500.61189E-03
+900.00E-06,+927.13541E-03,+568.14957E-03
+920.00E-06,+123.11530E-03,+568.14957E-03
+940.00E-06,-680.90481E-03,+500.61189E-03
+960.00E-06,+927.13541E-03,+500.61189E-03
+980.00E-06,+123.11530E-03,+635.68726E-03
+1.00000E-03,+123.11530E-03,+635.68726E-03
+1.02000E-03,+927.13541E-03,+500.61189E-03
+1.04000E-03,+927.13541E-03,+568.14957E-03
+1.06000E-03,+927.13541E-03,+500.61189E-03
+1.08000E-03,+1.73115551E+00,+500.61189E-03
+1.10000E-03,+927.13541E-03,+568.14957E-03
+1.12000E-03,+123.11530E-03,+568.14957E-03
+1.14000E-03,+123.11530E-03,+635.68726E-03
+1.16000E-03,+927.13541E-03,+500.61189E-03
+1.18000E-03,+927.13541E-03,+500.61189E-03
+1.20000E-03,+927.13541E-03,+500.61189E-03
+1.22000E-03,+123.11530E-03,+568.14957E-03
+1.24000E-03,+927.13541E-03,+433.07420E-03
+1.26000E-03,+927.13541E-03,+568.14957E-03
+1.28000E-03,+927.13541E-03,+500.61189E-03
+1.30000E-03,+927.13541E-03,+568.14957E-03
+1.32000E-03,+927.13541E-03,+500.61189E-03
+1.34000E-03,+927.13541E-03,+500.61189E-03
+1.36000E-03,+927.13541E-03,+500.61189E-03
+1.38000E-03,+927.13541E-03,+433.07420E-03
+1.40000E-03,+927.13541E-03,+568.14957E-03
+1.42000E-03,+123.11530E-03,+568.14957E-03
+1.44000E-03,+123.11530E-03,+500.61189E-03
+1.46000E-03,+123.11530E-03,+568.14957E-03
+1.48000E-03,+927.13541E-03,+500.61189E-03
+1.50000E-03,+123.11530E-03,+433.07420E-03
+1.52000E-03,+927.13541E-03,+568.14957E-03
+1.54000E-03,+927.13541E-03,+433.07420E-03
+1.56000E-03,+927.13541E-03,+568.14957E-03
+1.58000E-03,+927.13541E-03,+433.07420E-03
+1.60000E-03,+123.11530E-03,+433.07420E-03
+1.62000E-03,+123.11530E-03,+568.14957E-03
+1.64000E-03,-680.90481E-03,+500.61189E-03
+1.66000E-03,+123.11530E-03,+500.61189E-03
+1.68000E-03,+927.13541E-03,+500.61189E-03
+1.70000E-03,+927.13541E-03,+500.61189E-03
+1.72000E-03,+927.13541E-03,+433.07420E-03
+1.74000E-03,+123.11530E-03,+500.61189E-03
+1.76000E-03,+123.11530E-03,+500.61189E-03
+1.78000E-03,+123.11530E-03,+433.07420E-03
+1.80000E-03,+927.13541E-03,+433.07420E-03
+1.82000E-03,+123.11530E-03,+433.07420E-03
+1.84000E-03,-680.90481E-03,+500.61189E-03
+1.86000E-03,+927.13541E-03,+500.61189E-03
+1.88000E-03,+123.11530E-03,+568.14957E-03
+1.90000E-03,+123.11530E-03,+433.07420E-03
+1.92000E-03,+123.11530E-03,+365.53651E-03
+1.94000E-03,+123.11530E-03,+500.61189E-03
+1.96000E-03,+123.11530E-03,+433.07420E-03
+1.98000E-03,+123.11530E-03,+433.07420E-03
+2.00000E-03,+123.11530E-03,+433.07420E-03
+2.02000E-03,+123.11530E-03,+433.07420E-03
+2.04000E-03,+927.13541E-03,+433.07420E-03
+2.06000E-03,+927.13541E-03,+500.61189E-03
+2.08000E-03,+123.11530E-03,+500.61189E-03
+2.10000E-03,+123.11530E-03,+433.07420E-03
+2.12000E-03,+927.13541E-03,+500.61189E-03
+2.14000E-03,+927.13541E-03,+433.07420E-03
+2.16000E-03,+927.13541E-03,+433.07420E-03
+2.18000E-03,+123.11530E-03,+433.07420E-03
+2.20000E-03,+927.13541E-03,+365.53651E-03
+2.22000E-03,+123.11530E-03,+500.61189E-03
+2.24000E-03,+123.11530E-03,+297.99882E-03
+2.26000E-03,+927.13541E-03,+365.53651E-03
+2.28000E-03,+123.11530E-03,+568.14957E-03
+2.30000E-03,+123.11530E-03,+433.07420E-03
+2.32000E-03,+927.13541E-03,+433.07420E-03
+2.34000E-03,+123.11530E-03,+500.61189E-03
+2.36000E-03,+927.13541E-03,+433.07420E-03
+2.38000E-03,-680.90481E-03,+365.53651E-03
+2.40000E-03,+927.13541E-03,+365.53651E-03
+2.42000E-03,+123.11530E-03,+500.61189E-03
+2.44000E-03,+123.11530E-03,+433.07420E-03
+2.46000E-03,+123.11530E-03,+433.07420E-03
+2.48000E-03,-680.90481E-03,+365.53651E-03
+2.50000E-03,-680.90481E-03,+433.07420E-03
+2.52000E-03,+123.11530E-03,+365.53651E-03
+2.54000E-03,-680.90481E-03,+365.53651E-03
+2.56000E-03,+927.13541E-03,+365.53651E-03
+2.58000E-03,+123.11530E-03,+365.53651E-03
+2.60000E-03,-680.90481E-03,+500.61189E-03
+2.62000E-03,+123.11530E-03,+297.99882E-03
+2.64000E-03,+927.13541E-03,+433.07420E-03
+2.66000E-03,+927.13541E-03,+365.53651E-03
+2.68000E-03,+123.11530E-03,+433.07420E-03
+2.70000E-03,+123.11530E-03,+365.53651E-03
+2.72000E-03,+123.11530E-03,+433.07420E-03
+2.74000E-03,-680.90481E-03,+365.53651E-03
+2.76000E-03,+123.11530E-03,+568.14957E-03
+2.78000E-03,+927.13541E-03,+365.53651E-03
+2.80000E-03,+123.11530E-03,+433.07420E-03
+2.82000E-03,+123.11530E-03,+365.53651E-03
+2.84000E-03,+123.11530E-03,+365.53651E-03
+2.86000E-03,-680.90481E-03,+365.53651E-03
+2.88000E-03,-680.90481E-03,+297.99882E-03
+2.90000E-03,+123.11530E-03,+433.07420E-03
+2.92000E-03,-680.90481E-03,+365.53651E-03
+2.94000E-03,+123.11530E-03,+365.53651E-03
+2.96000E-03,+123.11530E-03,+433.07420E-03
+2.98000E-03,+123.11530E-03,+365.53651E-03
+3.00000E-03,+123.11530E-03,+433.07420E-03
+3.02000E-03,+927.13541E-03,+365.53651E-03
+3.04000E-03,+123.11530E-03,+297.99882E-03
+3.06000E-03,-680.90481E-03,+433.07420E-03
+3.08000E-03,+927.13541E-03,+365.53651E-03
+3.10000E-03,+123.11530E-03,+365.53651E-03
+3.12000E-03,+123.11530E-03,+433.07420E-03
+3.14000E-03,-680.90481E-03,+297.99882E-03
+3.16000E-03,+123.11530E-03,+365.53651E-03
+3.18000E-03,-680.90481E-03,+297.99882E-03
+3.20000E-03,+123.11530E-03,+433.07420E-03
+3.22000E-03,+123.11530E-03,+365.53651E-03
+3.24000E-03,-680.90481E-03,+365.53651E-03
+3.26000E-03,+927.13541E-03,+433.07420E-03
+3.28000E-03,+123.11530E-03,+365.53651E-03
+3.30000E-03,+123.11530E-03,+230.46114E-03
+3.32000E-03,-680.90481E-03,+433.07420E-03
+3.34000E-03,-680.90481E-03,+365.53651E-03
+3.36000E-03,+123.11530E-03,+365.53651E-03
+3.38000E-03,-680.90481E-03,+297.99882E-03
+3.40000E-03,+123.11530E-03,+297.99882E-03
+3.42000E-03,+123.11530E-03,+297.99882E-03
+3.44000E-03,-680.90481E-03,+365.53651E-03
+3.46000E-03,+927.13541E-03,+297.99882E-03
+3.48000E-03,-680.90481E-03,+365.53651E-03
+3.50000E-03,+123.11530E-03,+365.53651E-03
+3.52000E-03,-1.48492491E+00,+365.53651E-03
+3.54000E-03,-680.90481E-03,+297.99882E-03
+3.56000E-03,+123.11530E-03,+297.99882E-03
+3.58000E-03,+123.11530E-03,+365.53651E-03
+3.60000E-03,-680.90481E-03,+433.07420E-03
+3.62000E-03,+123.11530E-03,+297.99882E-03
+3.64000E-03,-680.90481E-03,+433.07420E-03
+3.66000E-03,-680.90481E-03,+230.46114E-03
+3.68000E-03,+123.11530E-03,+230.46114E-03
+3.70000E-03,+123.11530E-03,+433.07420E-03
+3.72000E-03,-680.90481E-03,+365.53651E-03
+3.74000E-03,-680.90481E-03,+365.53651E-03
+3.76000E-03,+123.11530E-03,+365.53651E-03
+3.78000E-03,+927.13541E-03,+365.53651E-03
+3.80000E-03,-680.90481E-03,+230.46114E-03
+3.82000E-03,-680.90481E-03,+365.53651E-03
+3.84000E-03,+123.11530E-03,+297.99882E-03
+3.86000E-03,-680.90481E-03,+297.99882E-03
+3.88000E-03,+123.11530E-03,+365.53651E-03
+3.90000E-03,-680.90481E-03,+365.53651E-03
+3.92000E-03,-680.90481E-03,+297.99882E-03
+3.94000E-03,+123.11530E-03,+365.53651E-03
+3.96000E-03,-680.90481E-03,+297.99882E-03
+3.98000E-03,+123.11530E-03,+297.99882E-03
+4.00000E-03,+123.11530E-03,+297.99882E-03
+4.02000E-03,-680.90481E-03,+433.07420E-03
+4.04000E-03,+123.11530E-03,+365.53651E-03
+4.06000E-03,+123.11530E-03,+297.99882E-03
+4.08000E-03,-680.90481E-03,+365.53651E-03
+4.10000E-03,-680.90481E-03,+365.53651E-03
+4.12000E-03,-680.90481E-03,+365.53651E-03
+4.14000E-03,-680.90481E-03,+365.53651E-03
+4.16000E-03,+123.11530E-03,+365.53651E-03
+4.18000E-03,+123.11530E-03,+365.53651E-03
+4.20000E-03,-680.90481E-03,+297.99882E-03
+4.22000E-03,-1.48492491E+00,+365.53651E-03
+4.24000E-03,-680.90481E-03,+297.99882E-03
+4.26000E-03,+123.11530E-03,+365.53651E-03
+4.28000E-03,-680.90481E-03,+297.99882E-03
+4.30000E-03,-680.90481E-03,+365.53651E-03
+4.32000E-03,-680.90481E-03,+230.46114E-03
+4.34000E-03,+123.11530E-03,+297.99882E-03
+4.36000E-03,+123.11530E-03,+365.53651E-03
+4.38000E-03,-680.90481E-03,+365.53651E-03
+4.40000E-03,-680.90481E-03,+365.53651E-03
+4.42000E-03,-680.90481E-03,+297.99882E-03
+4.44000E-03,-680.90481E-03,+365.53651E-03
+4.46000E-03,+123.11530E-03,+365.53651E-03
+4.48000E-03,-680.90481E-03,+297.99882E-03
+4.50000E-03,-680.90481E-03,+297.99882E-03
+4.52000E-03,-680.90481E-03,+365.53651E-03
+4.54000E-03,-680.90481E-03,+365.53651E-03
+4.56000E-03,-680.90481E-03,+297.99882E-03
+4.58000E-03,-1.48492491E+00,+365.53651E-03
+4.60000E-03,+123.11530E-03,+365.53651E-03
+4.62000E-03,+123.11530E-03,+297.99882E-03
+4.64000E-03,-680.90481E-03,+297.99882E-03
+4.66000E-03,+123.11530E-03,+297.99882E-03
+4.68000E-03,-680.90481E-03,+297.99882E-03
+4.70000E-03,+123.11530E-03,+365.53651E-03
+4.72000E-03,-680.90481E-03,+365.53651E-03
+4.74000E-03,+123.11530E-03,+365.53651E-03
+4.76000E-03,-680.90481E-03,+297.99882E-03
+4.78000E-03,-680.90481E-03,+297.99882E-03
+4.80000E-03,-680.90481E-03,+365.53651E-03
+4.82000E-03,+123.11530E-03,+365.53651E-03
+4.84000E-03,-680.90481E-03,+365.53651E-03
+4.86000E-03,-680.90481E-03,+297.99882E-03
+4.88000E-03,-680.90481E-03,+297.99882E-03
+4.90000E-03,-680.90481E-03,+297.99882E-03
+4.92000E-03,-680.90481E-03,+297.99882E-03
+4.94000E-03,-680.90481E-03,+230.46114E-03
+4.96000E-03,+123.11530E-03,+297.99882E-03
+4.98000E-03,+123.11530E-03,+365.53651E-03
+5.00000E-03,-680.90481E-03,+365.53651E-03
+5.02000E-03,+123.11530E-03,+297.99882E-03
+5.04000E-03,-680.90481E-03,+297.99882E-03
+5.06000E-03,+123.11530E-03,+365.53651E-03
+5.08000E-03,-680.90481E-03,+297.99882E-03
+5.10000E-03,-680.90481E-03,+365.53651E-03
+5.12000E-03,+123.11530E-03,+297.99882E-03
+5.14000E-03,-1.48492491E+00,+365.53651E-03
+5.16000E-03,-680.90481E-03,+433.07420E-03
+5.18000E-03,-680.90481E-03,+297.99882E-03
+5.20000E-03,+123.11530E-03,+162.92345E-03
+5.22000E-03,-680.90481E-03,+297.99882E-03
+5.24000E-03,-680.90481E-03,+365.53651E-03
+5.26000E-03,-680.90481E-03,+365.53651E-03
+5.28000E-03,-680.90481E-03,+365.53651E-03
+5.30000E-03,-680.90481E-03,+365.53651E-03
+5.32000E-03,-680.90481E-03,+297.99882E-03
+5.34000E-03,+123.11530E-03,+297.99882E-03
+5.36000E-03,-680.90481E-03,+230.46114E-03
+5.38000E-03,+123.11530E-03,+297.99882E-03
+5.40000E-03,-680.90481E-03,+365.53651E-03
+5.42000E-03,+927.13541E-03,+365.53651E-03
+5.44000E-03,-1.48492491E+00,+297.99882E-03
+5.46000E-03,-680.90481E-03,+365.53651E-03
+5.48000E-03,-680.90481E-03,+297.99882E-03
+5.50000E-03,+123.11530E-03,+297.99882E-03
+5.52000E-03,+123.11530E-03,+365.53651E-03
+5.54000E-03,-1.48492491E+00,+230.46114E-03
+5.56000E-03,+123.11530E-03,+297.99882E-03
+5.58000E-03,+123.11530E-03,+297.99882E-03
+5.60000E-03,+123.11530E-03,+297.99882E-03
+5.62000E-03,+123.11530E-03,+365.53651E-03
+5.64000E-03,-680.90481E-03,+365.53651E-03
+5.66000E-03,+123.11530E-03,+433.07420E-03
+5.68000E-03,+123.11530E-03,+230.46114E-03
+5.70000E-03,-680.90481E-03,+297.99882E-03
+5.72000E-03,+123.11530E-03,+365.53651E-03
+5.74000E-03,-680.90481E-03,+365.53651E-03
+5.76000E-03,-1.48492491E+00,+297.99882E-03
+5.78000E-03,-680.90481E-03,+365.53651E-03
+5.80000E-03,+123.11530E-03,+297.99882E-03
+5.82000E-03,-680.90481E-03,+297.99882E-03
+5.84000E-03,-680.90481E-03,+297.99882E-03
+5.86000E-03,-680.90481E-03,+297.99882E-03
+5.88000E-03,+123.11530E-03,+230.46114E-03
+5.90000E-03,-680.90481E-03,+297.99882E-03
+5.92000E-03,+123.11530E-03,+230.46114E-03
+5.94000E-03,-680.90481E-03,+297.99882E-03
+5.96000E-03,-680.90481E-03,+365.53651E-03
+5.98000E-03,-1.48492491E+00,+297.99882E-03
+6.00000E-03,-680.90481E-03,+230.46114E-03
+6.02000E-03,-1.48492491E+00,+365.53651E-03
+6.04000E-03,+123.11530E-03,+365.53651E-03
+6.06000E-03,-680.90481E-03,+297.99882E-03
+6.08000E-03,-680.90481E-03,+297.99882E-03
+6.10000E-03,-680.90481E-03,+365.53651E-03
+6.12000E-03,-1.48492491E+00,+365.53651E-03
+6.14000E-03,+123.11530E-03,+365.53651E-03
+6.16000E-03,+123.11530E-03,+297.99882E-03
+6.18000E-03,+123.11530E-03,+297.99882E-03
+6.20000E-03,-680.90481E-03,+297.99882E-03
+6.22000E-03,+123.11530E-03,+365.53651E-03
+6.24000E-03,+927.13541E-03,+365.53651E-03
+6.26000E-03,+927.13541E-03,+230.46114E-03
+6.28000E-03,+123.11530E-03,+297.99882E-03
+6.30000E-03,-680.90481E-03,+365.53651E-03
+6.32000E-03,+123.11530E-03,+297.99882E-03
+6.34000E-03,-680.90481E-03,+297.99882E-03
+6.36000E-03,-680.90481E-03,+230.46114E-03
+6.38000E-03,-680.90481E-03,+365.53651E-03
+6.40000E-03,-680.90481E-03,+297.99882E-03
+6.42000E-03,-680.90481E-03,+297.99882E-03
+6.44000E-03,-680.90481E-03,+297.99882E-03
+6.46000E-03,-680.90481E-03,+230.46114E-03
+6.48000E-03,+123.11530E-03,+365.53651E-03
+6.50000E-03,-680.90481E-03,+297.99882E-03
+6.52000E-03,-680.90481E-03,+365.53651E-03
+6.54000E-03,-680.90481E-03,+297.99882E-03
+6.56000E-03,+123.11530E-03,+297.99882E-03
+6.58000E-03,-680.90481E-03,+230.46114E-03
+6.60000E-03,+123.11530E-03,+230.46114E-03
+6.62000E-03,+123.11530E-03,+365.53651E-03
+6.64000E-03,+123.11530E-03,+297.99882E-03
+6.66000E-03,+123.11530E-03,+365.53651E-03
+6.68000E-03,-680.90481E-03,+297.99882E-03
+6.70000E-03,+123.11530E-03,+297.99882E-03
+6.72000E-03,+123.11530E-03,+297.99882E-03
+6.74000E-03,+123.11530E-03,+365.53651E-03
+6.76000E-03,-680.90481E-03,+297.99882E-03
+6.78000E-03,-680.90481E-03,+297.99882E-03
+6.80000E-03,+123.11530E-03,+365.53651E-03
+6.82000E-03,-680.90481E-03,+433.07420E-03
+6.84000E-03,-680.90481E-03,+433.07420E-03
+6.86000E-03,-680.90481E-03,+365.53651E-03
+6.88000E-03,-680.90481E-03,+433.07420E-03
+6.90000E-03,+123.11530E-03,+365.53651E-03
+6.92000E-03,+927.13541E-03,+297.99882E-03
+6.94000E-03,-680.90481E-03,+297.99882E-03
+6.96000E-03,-680.90481E-03,+433.07420E-03
+6.98000E-03,-680.90481E-03,+365.53651E-03
+7.00000E-03,-680.90481E-03,+365.53651E-03
+7.02000E-03,-680.90481E-03,+365.53651E-03
+7.04000E-03,-1.48492491E+00,+297.99882E-03
+7.06000E-03,+123.11530E-03,+230.46114E-03
+7.08000E-03,-680.90481E-03,+365.53651E-03
+7.10000E-03,-680.90481E-03,+297.99882E-03
+7.12000E-03,-680.90481E-03,+365.53651E-03
+7.14000E-03,-680.90481E-03,+297.99882E-03
+7.16000E-03,-680.90481E-03,+297.99882E-03
+7.18000E-03,+123.11530E-03,+297.99882E-03
+7.20000E-03,-680.90481E-03,+297.99882E-03
+7.22000E-03,+123.11530E-03,+230.46114E-03
+7.24000E-03,-680.90481E-03,+297.99882E-03
+7.26000E-03,+123.11530E-03,+365.53651E-03
+7.28000E-03,+123.11530E-03,+230.46114E-03
+7.30000E-03,-680.90481E-03,+365.53651E-03
+7.32000E-03,+123.11530E-03,+297.99882E-03
+7.34000E-03,+123.11530E-03,+230.46114E-03
+7.36000E-03,+123.11530E-03,+365.53651E-03
+7.38000E-03,+123.11530E-03,+365.53651E-03
+7.40000E-03,+123.11530E-03,+365.53651E-03
+7.42000E-03,-680.90481E-03,+297.99882E-03
+7.44000E-03,-680.90481E-03,+297.99882E-03
+7.46000E-03,-680.90481E-03,+365.53651E-03
+7.48000E-03,-680.90481E-03,+365.53651E-03
+7.50000E-03,-680.90481E-03,+297.99882E-03
+7.52000E-03,-680.90481E-03,+230.46114E-03
+7.54000E-03,-680.90481E-03,+297.99882E-03
+7.56000E-03,-680.90481E-03,+365.53651E-03
+7.58000E-03,+123.11530E-03,+297.99882E-03
+7.60000E-03,-680.90481E-03,+365.53651E-03
+7.62000E-03,+123.11530E-03,+365.53651E-03
+7.64000E-03,+123.11530E-03,+297.99882E-03
+7.66000E-03,+123.11530E-03,+297.99882E-03
+7.68000E-03,+927.13541E-03,+297.99882E-03
+7.70000E-03,-680.90481E-03,+365.53651E-03
+7.72000E-03,-680.90481E-03,+365.53651E-03
+7.74000E-03,-680.90481E-03,+297.99882E-03
+7.76000E-03,+123.11530E-03,+365.53651E-03
+7.78000E-03,+123.11530E-03,+230.46114E-03
+7.80000E-03,+123.11530E-03,+230.46114E-03
+7.82000E-03,+123.11530E-03,+365.53651E-03
+7.84000E-03,-680.90481E-03,+365.53651E-03
+7.86000E-03,+927.13541E-03,+365.53651E-03
+7.88000E-03,-680.90481E-03,+365.53651E-03
+7.90000E-03,+123.11530E-03,+297.99882E-03
+7.92000E-03,-680.90481E-03,+365.53651E-03
+7.94000E-03,-680.90481E-03,+297.99882E-03
+7.96000E-03,-680.90481E-03,+230.46114E-03
+7.98000E-03,-1.48492491E+00,+365.53651E-03
+8.00000E-03,+123.11530E-03,+230.46114E-03
+8.02000E-03,+123.11530E-03,+297.99882E-03
+8.04000E-03,-680.90481E-03,+365.53651E-03
+8.06000E-03,+123.11530E-03,+365.53651E-03
+8.08000E-03,+123.11530E-03,+297.99882E-03
+8.10000E-03,+123.11530E-03,+365.53651E-03
+8.12000E-03,-680.90481E-03,+365.53651E-03
+8.14000E-03,-680.90481E-03,+297.99882E-03
+8.16000E-03,-680.90481E-03,+365.53651E-03
+8.18000E-03,+123.11530E-03,+365.53651E-03
+8.20000E-03,+123.11530E-03,+297.99882E-03
+8.22000E-03,+927.13541E-03,+230.46114E-03
+8.24000E-03,-680.90481E-03,+230.46114E-03
+8.26000E-03,-1.48492491E+00,+297.99882E-03
+8.28000E-03,+123.11530E-03,+162.92345E-03
+8.30000E-03,+123.11530E-03,+297.99882E-03
+8.32000E-03,+123.11530E-03,+297.99882E-03
+8.34000E-03,+123.11530E-03,+433.07420E-03
+8.36000E-03,+123.11530E-03,+297.99882E-03
+8.38000E-03,-680.90481E-03,+297.99882E-03
+8.40000E-03,+123.11530E-03,+297.99882E-03
+8.42000E-03,-680.90481E-03,+230.46114E-03
+8.44000E-03,-680.90481E-03,+230.46114E-03
+8.46000E-03,+123.11530E-03,+230.46114E-03
+8.48000E-03,+123.11530E-03,+365.53651E-03
+8.50000E-03,-680.90481E-03,+297.99882E-03
+8.52000E-03,+123.11530E-03,+297.99882E-03
+8.54000E-03,+123.11530E-03,+297.99882E-03
+8.56000E-03,-680.90481E-03,+365.53651E-03
+8.58000E-03,+123.11530E-03,+365.53651E-03
+8.60000E-03,-1.48492491E+00,+365.53651E-03
+8.62000E-03,-680.90481E-03,+365.53651E-03
+8.64000E-03,+123.11530E-03,+297.99882E-03
+8.66000E-03,+123.11530E-03,+365.53651E-03
+8.68000E-03,+123.11530E-03,+297.99882E-03
+8.70000E-03,+123.11530E-03,+297.99882E-03
+8.72000E-03,+123.11530E-03,+297.99882E-03
+8.74000E-03,+123.11530E-03,+365.53651E-03
+8.76000E-03,-680.90481E-03,+230.46114E-03
+8.78000E-03,+927.13541E-03,+230.46114E-03
+8.80000E-03,-680.90481E-03,+365.53651E-03
+8.82000E-03,-680.90481E-03,+230.46114E-03
+8.84000E-03,+123.11530E-03,+297.99882E-03
+8.86000E-03,+123.11530E-03,+297.99882E-03
+8.88000E-03,+123.11530E-03,+365.53651E-03
+8.90000E-03,-680.90481E-03,+365.53651E-03
+8.92000E-03,+123.11530E-03,+365.53651E-03
+8.94000E-03,+123.11530E-03,+297.99882E-03
+8.96000E-03,-680.90481E-03,+297.99882E-03
+8.98000E-03,-680.90481E-03,+230.46114E-03
+9.00000E-03,+123.11530E-03,+297.99882E-03
+9.02000E-03,+123.11530E-03,+297.99882E-03
+9.04000E-03,-680.90481E-03,+230.46114E-03
+9.06000E-03,+927.13541E-03,+230.46114E-03
+9.08000E-03,+123.11530E-03,+297.99882E-03
+9.10000E-03,-680.90481E-03,+297.99882E-03
+9.12000E-03,-680.90481E-03,+297.99882E-03
+9.14000E-03,+123.11530E-03,+297.99882E-03
+9.16000E-03,+123.11530E-03,+297.99882E-03
+9.18000E-03,+123.11530E-03,+297.99882E-03
+9.20000E-03,-680.90481E-03,+365.53651E-03
+9.22000E-03,-680.90481E-03,+297.99882E-03
+9.24000E-03,+123.11530E-03,+365.53651E-03
+9.26000E-03,+123.11530E-03,+365.53651E-03
+9.28000E-03,-1.48492491E+00,+365.53651E-03
+9.30000E-03,+123.11530E-03,+230.46114E-03
+9.32000E-03,-680.90481E-03,+297.99882E-03
+9.34000E-03,+927.13541E-03,+297.99882E-03
+9.36000E-03,-680.90481E-03,+365.53651E-03
+9.38000E-03,-680.90481E-03,+365.53651E-03
+9.40000E-03,+123.11530E-03,+297.99882E-03
+9.42000E-03,-680.90481E-03,+365.53651E-03
+9.44000E-03,-680.90481E-03,+297.99882E-03
+9.46000E-03,+123.11530E-03,+365.53651E-03
+9.48000E-03,-680.90481E-03,+297.99882E-03
+9.50000E-03,-680.90481E-03,+365.53651E-03
+9.52000E-03,+123.11530E-03,+297.99882E-03
+9.54000E-03,-680.90481E-03,+297.99882E-03
+9.56000E-03,+123.11530E-03,+297.99882E-03
+9.58000E-03,+123.11530E-03,+297.99882E-03
+9.60000E-03,+123.11530E-03,+365.53651E-03
+9.62000E-03,-680.90481E-03,+297.99882E-03
+9.64000E-03,-680.90481E-03,+297.99882E-03
+9.66000E-03,+927.13541E-03,+297.99882E-03
+9.68000E-03,+123.11530E-03,+297.99882E-03
+9.70000E-03,+123.11530E-03,+297.99882E-03
+9.72000E-03,+123.11530E-03,+230.46114E-03
+9.74000E-03,+123.11530E-03,+365.53651E-03
+9.76000E-03,+123.11530E-03,+297.99882E-03
+9.78000E-03,-680.90481E-03,+230.46114E-03
+9.80000E-03,-1.48492491E+00,+365.53651E-03
+9.82000E-03,+927.13541E-03,+297.99882E-03
+9.84000E-03,+123.11530E-03,+297.99882E-03
+9.86000E-03,-680.90481E-03,+297.99882E-03
+9.88000E-03,+123.11530E-03,+365.53651E-03
+9.90000E-03,+123.11530E-03,+365.53651E-03
+9.92000E-03,+123.11530E-03,+365.53651E-03
+9.94000E-03,-680.90481E-03,+297.99882E-03
+9.96000E-03,-680.90481E-03,+365.53651E-03
+9.98000E-03,+123.11530E-03,+297.99882E-03
+10.00000E-03,+123.11530E-03,+297.99882E-03
+10.02000E-03,+123.11530E-03,+365.53651E-03
+10.04000E-03,+123.11530E-03,+365.53651E-03
+10.06000E-03,+123.11530E-03,+297.99882E-03
+10.08000E-03,+123.11530E-03,+230.46114E-03
+10.10000E-03,+123.11530E-03,+297.99882E-03
+10.12000E-03,-1.48492491E+00,+297.99882E-03
+10.14000E-03,-680.90481E-03,+297.99882E-03
+10.16000E-03,-1.48492491E+00,+365.53651E-03
+10.18000E-03,+123.11530E-03,+365.53651E-03
+10.20000E-03,+123.11530E-03,+230.46114E-03
+10.22000E-03,+123.11530E-03,+365.53651E-03
+10.24000E-03,+123.11530E-03,+162.92345E-03
+10.26000E-03,+927.13541E-03,+297.99882E-03
+10.28000E-03,-680.90481E-03,+230.46114E-03
+10.30000E-03,-680.90481E-03,+365.53651E-03
+10.32000E-03,-680.90481E-03,+297.99882E-03
+10.34000E-03,+927.13541E-03,+297.99882E-03
+10.36000E-03,+123.11530E-03,+297.99882E-03
+10.38000E-03,-680.90481E-03,+297.99882E-03
+10.40000E-03,+123.11530E-03,+297.99882E-03
+10.42000E-03,-680.90481E-03,+365.53651E-03
+10.44000E-03,+123.11530E-03,+230.46114E-03
+10.46000E-03,-680.90481E-03,+297.99882E-03
+10.48000E-03,+123.11530E-03,+297.99882E-03
+10.50000E-03,+123.11530E-03,+230.46114E-03
+10.52000E-03,-680.90481E-03,+230.46114E-03
+10.54000E-03,+123.11530E-03,+365.53651E-03
+10.56000E-03,+927.13541E-03,+365.53651E-03
+10.58000E-03,-1.48492491E+00,+365.53651E-03
+10.60000E-03,-680.90481E-03,+297.99882E-03
+10.62000E-03,-680.90481E-03,+297.99882E-03
+10.64000E-03,+123.11530E-03,+297.99882E-03
+10.66000E-03,-680.90481E-03,+365.53651E-03
+10.68000E-03,+123.11530E-03,+297.99882E-03
+10.70000E-03,-680.90481E-03,+162.92345E-03
+10.72000E-03,-680.90481E-03,+297.99882E-03
+10.74000E-03,+123.11530E-03,+297.99882E-03
